filename,site,day,month,year,hour,date,tag<YNC-p2>,tag<p1a>,tag<p1c>,tag<p1f>,tag<p1n>,tag<p2c>,tag<p2f>,tag<p2n>,tag<reviewed-MH-e2>,tag<reviewed-MH-e>,tag<reviewed-MH-h>,tag<reviewed-MH-m>,tag<reviewed-MH>,tag<reviewed-WS-e>,tag<reviewed-WS-m>,tag<reviewed-WS>,tag<reviewed>,val<Agelaius tricolor/Alternative Song 2>,val<Agelaius tricolor/Alternative Song>,val<Agelaius tricolor/Common Song>,val<Agelaius tricolor/Courtship Song>,val<Agelaius tricolor/Simple Call 2>,val<sp11/Simple Call>,val<sp22/Simple Call>
Rush_Ranch-2017-04-09_17-00.flac,2017 Rush Ranch,09,04,17,17:00:00,2017/04/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,---,---,2,---,---,---,---
Rush_Ranch-2017-04-09_17-20.flac,2017 Rush Ranch,09,04,17,17:20:00,2017/04/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-09_17-40.flac,2017 Rush Ranch,09,04,17,17:40:00,2017/04/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-09_18-00.flac,2017 Rush Ranch,09,04,17,18:00:00,2017/04/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,---,---,2,---,---,---,---
Rush_Ranch-2017-04-09_18-20.flac,2017 Rush Ranch,09,04,17,18:20:00,2017/04/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-09_18-40.flac,2017 Rush Ranch,09,04,17,18:40:00,2017/04/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-09_19-00.flac,2017 Rush Ranch,09,04,17,19:00:00,2017/04/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,---,2,1,---,---,---
Rush_Ranch-2017-04-09_19-20.flac,2017 Rush Ranch,09,04,17,19:20:00,2017/04/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,1,---,---,---
Rush_Ranch-2017-04-09_19-40.flac,2017 Rush Ranch,09,04,17,19:40:00,2017/04/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-09_20-00.flac,2017 Rush Ranch,09,04,17,20:00:00,2017/04/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,---,---,2,---,---,---,---
Rush_Ranch-2017-04-09_20-20.flac,2017 Rush Ranch,09,04,17,20:20:00,2017/04/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-09_20-40.flac,2017 Rush Ranch,09,04,17,20:40:00,2017/04/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-09_21-00.flac,2017 Rush Ranch,09,04,17,21:00:00,2017/04/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-09_21-20.flac,2017 Rush Ranch,09,04,17,21:20:00,2017/04/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-09_21-40.flac,2017 Rush Ranch,09,04,17,21:40:00,2017/04/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-09_22-00.flac,2017 Rush Ranch,09,04,17,22:00:00,2017/04/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-09_22-20.flac,2017 Rush Ranch,09,04,17,22:20:00,2017/04/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-09_22-40.flac,2017 Rush Ranch,09,04,17,22:40:00,2017/04/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-09_23-00.flac,2017 Rush Ranch,09,04,17,23:00:00,2017/04/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-09_23-20.flac,2017 Rush Ranch,09,04,17,23:20:00,2017/04/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-09_23-40.flac,2017 Rush Ranch,09,04,17,23:40:00,2017/04/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_00-00.flac,2017 Rush Ranch,10,04,17,00:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_00-20.flac,2017 Rush Ranch,10,04,17,00:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_00-40.flac,2017 Rush Ranch,10,04,17,00:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_01-00.flac,2017 Rush Ranch,10,04,17,01:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_01-20.flac,2017 Rush Ranch,10,04,17,01:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_01-40.flac,2017 Rush Ranch,10,04,17,01:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_02-00.flac,2017 Rush Ranch,10,04,17,02:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_02-20.flac,2017 Rush Ranch,10,04,17,02:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_02-40.flac,2017 Rush Ranch,10,04,17,02:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_03-00.flac,2017 Rush Ranch,10,04,17,03:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_03-20.flac,2017 Rush Ranch,10,04,17,03:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_03-40.flac,2017 Rush Ranch,10,04,17,03:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_04-00.flac,2017 Rush Ranch,10,04,17,04:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_04-20.flac,2017 Rush Ranch,10,04,17,04:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_04-40.flac,2017 Rush Ranch,10,04,17,04:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_05-00.flac,2017 Rush Ranch,10,04,17,05:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_05-20.flac,2017 Rush Ranch,10,04,17,05:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_05-40.flac,2017 Rush Ranch,10,04,17,05:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_06-00.flac,2017 Rush Ranch,10,04,17,06:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,---,---,1,---,---,---,---
Rush_Ranch-2017-04-10_06-20.flac,2017 Rush Ranch,10,04,17,06:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,1,---,---,---
Rush_Ranch-2017-04-10_06-40.flac,2017 Rush Ranch,10,04,17,06:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,1,---,---,---
Rush_Ranch-2017-04-10_07-00.flac,2017 Rush Ranch,10,04,17,07:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,---,2,---,---,---,---
Rush_Ranch-2017-04-10_07-20.flac,2017 Rush Ranch,10,04,17,07:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,1,---,---,---
Rush_Ranch-2017-04-10_07-40.flac,2017 Rush Ranch,10,04,17,07:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,1,---,---,---
Rush_Ranch-2017-04-10_08-00.flac,2017 Rush Ranch,10,04,17,08:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,---,---,2,---,---,---,---
Rush_Ranch-2017-04-10_08-20.flac,2017 Rush Ranch,10,04,17,08:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-10_08-40.flac,2017 Rush Ranch,10,04,17,08:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,1,---,---,---
Rush_Ranch-2017-04-10_09-00.flac,2017 Rush Ranch,10,04,17,09:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,---,---,2,---,---,---,---
Rush_Ranch-2017-04-10_09-20.flac,2017 Rush Ranch,10,04,17,09:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,2,---,---,---,---
Rush_Ranch-2017-04-10_09-40.flac,2017 Rush Ranch,10,04,17,09:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,---,1,1,---,---,---
Rush_Ranch-2017-04-10_10-00.flac,2017 Rush Ranch,10,04,17,10:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,---,---,2,---,---,---,---
Rush_Ranch-2017-04-10_10-20.flac,2017 Rush Ranch,10,04,17,10:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_10-40.flac,2017 Rush Ranch,10,04,17,10:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-10_11-00.flac,2017 Rush Ranch,10,04,17,11:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,---,---,2,---,---,---,---
Rush_Ranch-2017-04-10_11-20.flac,2017 Rush Ranch,10,04,17,11:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-10_11-40.flac,2017 Rush Ranch,10,04,17,11:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-10_12-00.flac,2017 Rush Ranch,10,04,17,12:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,---,2,---,---,---,---
Rush_Ranch-2017-04-10_12-20.flac,2017 Rush Ranch,10,04,17,12:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-10_12-40.flac,2017 Rush Ranch,10,04,17,12:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-10_13-00.flac,2017 Rush Ranch,10,04,17,13:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,---,---,1,---,---,---,---
Rush_Ranch-2017-04-10_13-20.flac,2017 Rush Ranch,10,04,17,13:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-10_13-40.flac,2017 Rush Ranch,10,04,17,13:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-10_14-00.flac,2017 Rush Ranch,10,04,17,14:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,---,2,---,---,---,---
Rush_Ranch-2017-04-10_14-40.flac,2017 Rush Ranch,10,04,17,14:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-10_15-00.flac,2017 Rush Ranch,10,04,17,15:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,---,---,2,---,---,---,---
Rush_Ranch-2017-04-10_15-20.flac,2017 Rush Ranch,10,04,17,15:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-10_15-40.flac,2017 Rush Ranch,10,04,17,15:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-10_16-00.flac,2017 Rush Ranch,10,04,17,16:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,---,2,---,---,---,---
Rush_Ranch-2017-04-10_16-20.flac,2017 Rush Ranch,10,04,17,16:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,1,---,---,---
Rush_Ranch-2017-04-10_16-40.flac,2017 Rush Ranch,10,04,17,16:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,1,---,---,---
Rush_Ranch-2017-04-10_17-00.flac,2017 Rush Ranch,10,04,17,17:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,---,---,2,1,---,---,---
Rush_Ranch-2017-04-10_17-20.flac,2017 Rush Ranch,10,04,17,17:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,1,---,---,---
Rush_Ranch-2017-04-10_17-40.flac,2017 Rush Ranch,10,04,17,17:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-10_18-00.flac,2017 Rush Ranch,10,04,17,18:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,---,2,---,---,---,---
Rush_Ranch-2017-04-10_18-20.flac,2017 Rush Ranch,10,04,17,18:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-10_18-40.flac,2017 Rush Ranch,10,04,17,18:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-10_19-00.flac,2017 Rush Ranch,10,04,17,19:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,---,2,---,---,---,---
Rush_Ranch-2017-04-10_19-20.flac,2017 Rush Ranch,10,04,17,19:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-10_19-40.flac,2017 Rush Ranch,10,04,17,19:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-10_20-00.flac,2017 Rush Ranch,10,04,17,20:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,---,---,2,---,---,---,---
Rush_Ranch-2017-04-10_20-20.flac,2017 Rush Ranch,10,04,17,20:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-10_20-40.flac,2017 Rush Ranch,10,04,17,20:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_21-00.flac,2017 Rush Ranch,10,04,17,21:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_21-20.flac,2017 Rush Ranch,10,04,17,21:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_21-40.flac,2017 Rush Ranch,10,04,17,21:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_22-00.flac,2017 Rush Ranch,10,04,17,22:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_22-20.flac,2017 Rush Ranch,10,04,17,22:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_22-40.flac,2017 Rush Ranch,10,04,17,22:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_23-00.flac,2017 Rush Ranch,10,04,17,23:00:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_23-20.flac,2017 Rush Ranch,10,04,17,23:20:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-10_23-40.flac,2017 Rush Ranch,10,04,17,23:40:00,2017/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-11_00-00.flac,2017 Rush Ranch,11,04,17,00:00:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-11_00-20.flac,2017 Rush Ranch,11,04,17,00:20:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-11_00-40.flac,2017 Rush Ranch,11,04,17,00:40:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-11_01-00.flac,2017 Rush Ranch,11,04,17,01:00:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-11_01-20.flac,2017 Rush Ranch,11,04,17,01:20:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-11_01-40.flac,2017 Rush Ranch,11,04,17,01:40:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-11_02-00.flac,2017 Rush Ranch,11,04,17,02:00:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-11_02-40.flac,2017 Rush Ranch,11,04,17,02:40:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-11_03-00.flac,2017 Rush Ranch,11,04,17,03:00:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-11_03-20.flac,2017 Rush Ranch,11,04,17,03:20:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-11_03-40.flac,2017 Rush Ranch,11,04,17,03:40:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-11_04-00.flac,2017 Rush Ranch,11,04,17,04:00:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-11_04-20.flac,2017 Rush Ranch,11,04,17,04:20:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-11_04-40.flac,2017 Rush Ranch,11,04,17,04:40:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-11_05-00.flac,2017 Rush Ranch,11,04,17,05:00:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-11_05-20.flac,2017 Rush Ranch,11,04,17,05:20:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-11_05-40.flac,2017 Rush Ranch,11,04,17,05:40:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---,---,---,---
Rush_Ranch-2017-04-11_06-00.flac,2017 Rush Ranch,11,04,17,06:00:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,---,---,2,---,---,---,---
Rush_Ranch-2017-04-11_06-20.flac,2017 Rush Ranch,11,04,17,06:20:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,1,---,---,---
Rush_Ranch-2017-04-11_06-40.flac,2017 Rush Ranch,11,04,17,06:40:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,1,---,---,---
Rush_Ranch-2017-04-11_07-00.flac,2017 Rush Ranch,11,04,17,07:00:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,---,2,---,---,---,---
Rush_Ranch-2017-04-11_07-20.flac,2017 Rush Ranch,11,04,17,07:20:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,1,---,---,---
Rush_Ranch-2017-04-11_07-40.flac,2017 Rush Ranch,11,04,17,07:40:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,1,---,---,---
Rush_Ranch-2017-04-11_08-00.flac,2017 Rush Ranch,11,04,17,08:00:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,---,2,1,---,---,---
Rush_Ranch-2017-04-11_08-20.flac,2017 Rush Ranch,11,04,17,08:20:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,1,---,---,---
Rush_Ranch-2017-04-11_08-40.flac,2017 Rush Ranch,11,04,17,08:40:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,1,---,---,---
Rush_Ranch-2017-04-11_09-00.flac,2017 Rush Ranch,11,04,17,09:00:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,---,2,1,---,---,---
Rush_Ranch-2017-04-11_09-20.flac,2017 Rush Ranch,11,04,17,09:20:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,1,---,---,---
Rush_Ranch-2017-04-11_09-40.flac,2017 Rush Ranch,11,04,17,09:40:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,1,---,---,---
Rush_Ranch-2017-04-11_10-00.flac,2017 Rush Ranch,11,04,17,10:00:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,---,2,1,---,---,---
Rush_Ranch-2017-04-11_10-20.flac,2017 Rush Ranch,11,04,17,10:20:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,1,---,---,---
Rush_Ranch-2017-04-11_10-40.flac,2017 Rush Ranch,11,04,17,10:40:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,---,1,1,---,---,---
Rush_Ranch-2017-04-11_11-00.flac,2017 Rush Ranch,11,04,17,11:00:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,---,---,---,---
Rush_Ranch-2017-04-11_11-20.flac,2017 Rush Ranch,11,04,17,11:20:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,---,---,2,1,---,---,---
Rush_Ranch-2017-04-11_11-40.flac,2017 Rush Ranch,11,04,17,11:40:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,1,---,---,---
Rush_Ranch-2017-04-11_12-00.flac,2017 Rush Ranch,11,04,17,12:00:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,---,2,1,---,---,---
Rush_Ranch-2017-04-11_12-20.flac,2017 Rush Ranch,11,04,17,12:20:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,---,---,1,1,---,---,---
Rush_Ranch-2017-04-11_12-40.flac,2017 Rush Ranch,11,04,17,12:40:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,1,---,---,---
Rush_Ranch-2017-04-11_13-00.flac,2017 Rush Ranch,11,04,17,13:00:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,---,2,1,---,---,---
Rush_Ranch-2017-04-11_13-20.flac,2017 Rush Ranch,11,04,17,13:20:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,1,---,---,---
Rush_Ranch-2017-04-11_13-40.flac,2017 Rush Ranch,11,04,17,13:40:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,1,1,---,---,---
Rush_Ranch-2017-04-11_14-00.flac,2017 Rush Ranch,11,04,17,14:00:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,---,2,---,---,---,---
Rush_Ranch-2017-04-11_14-20.flac,2017 Rush Ranch,11,04,17,14:20:00,2017/04/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,2,1,---,---,---
