Filename,Site,Date,Recording_ID,Visualizer_URL,Google_Sheets_Link
Rush_Ranch-2017-04-02_18-00.flac,2017 Rush Ranch,2017-04-02 18:00:00,2390449,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390449,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390449"", ""Open Visualizer"")"
Rush_Ranch-2017-04-02_19-00.flac,2017 Rush Ranch,2017-04-02 19:00:00,2390215,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390215,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390215"", ""Open Visualizer"")"
Rush_Ranch-2017-04-02_20-00.flac,2017 Rush Ranch,2017-04-02 20:00:00,2389912,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2389912,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2389912"", ""Open Visualizer"")"
Rush_Ranch-2017-04-03_06-00.flac,2017 Rush Ranch,2017-04-03 06:00:00,2390122,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390122,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390122"", ""Open Visualizer"")"
Rush_Ranch-2017-04-03_07-00.flac,2017 Rush Ranch,2017-04-03 07:00:00,2391430,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391430,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391430"", ""Open Visualizer"")"
Rush_Ranch-2017-04-03_08-00.flac,2017 Rush Ranch,2017-04-03 08:00:00,2390367,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390367,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390367"", ""Open Visualizer"")"
Rush_Ranch-2017-04-03_09-00.flac,2017 Rush Ranch,2017-04-03 09:00:00,2389975,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2389975,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2389975"", ""Open Visualizer"")"
Rush_Ranch-2017-04-03_10-00.flac,2017 Rush Ranch,2017-04-03 10:00:00,2390206,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390206,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390206"", ""Open Visualizer"")"
Rush_Ranch-2017-04-03_11-00.flac,2017 Rush Ranch,2017-04-03 11:00:00,2390508,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390508,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390508"", ""Open Visualizer"")"
Rush_Ranch-2017-04-03_12-00.flac,2017 Rush Ranch,2017-04-03 12:00:00,2391217,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391217,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391217"", ""Open Visualizer"")"
Rush_Ranch-2017-04-03_13-00.flac,2017 Rush Ranch,2017-04-03 13:00:00,2390368,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390368,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390368"", ""Open Visualizer"")"
Rush_Ranch-2017-04-03_14-00.flac,2017 Rush Ranch,2017-04-03 14:00:00,2390379,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390379,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390379"", ""Open Visualizer"")"
Rush_Ranch-2017-04-03_15-00.flac,2017 Rush Ranch,2017-04-03 15:00:00,2390376,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390376,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390376"", ""Open Visualizer"")"
Rush_Ranch-2017-04-03_16-00.flac,2017 Rush Ranch,2017-04-03 16:00:00,2389968,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2389968,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2389968"", ""Open Visualizer"")"
Rush_Ranch-2017-04-03_17-00.flac,2017 Rush Ranch,2017-04-03 17:00:00,2389947,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2389947,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2389947"", ""Open Visualizer"")"
Rush_Ranch-2017-04-03_18-00.flac,2017 Rush Ranch,2017-04-03 18:00:00,2390672,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390672,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390672"", ""Open Visualizer"")"
Rush_Ranch-2017-04-03_19-00.flac,2017 Rush Ranch,2017-04-03 19:00:00,2390536,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390536,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390536"", ""Open Visualizer"")"
Rush_Ranch-2017-04-03_20-00.flac,2017 Rush Ranch,2017-04-03 20:00:00,2390296,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390296,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390296"", ""Open Visualizer"")"
Rush_Ranch-2017-04-04_06-00.flac,2017 Rush Ranch,2017-04-04 06:00:00,2390689,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390689,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390689"", ""Open Visualizer"")"
Rush_Ranch-2017-04-04_07-00.flac,2017 Rush Ranch,2017-04-04 07:00:00,2390806,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390806,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390806"", ""Open Visualizer"")"
Rush_Ranch-2017-04-05_08-00.flac,2017 Rush Ranch,2017-04-05 08:00:00,2391610,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391610,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391610"", ""Open Visualizer"")"
Rush_Ranch-2017-04-05_09-00.flac,2017 Rush Ranch,2017-04-05 09:00:00,2391511,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391511,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391511"", ""Open Visualizer"")"
Rush_Ranch-2017-04-05_10-00.flac,2017 Rush Ranch,2017-04-05 10:00:00,2391461,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391461,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391461"", ""Open Visualizer"")"
Rush_Ranch-2017-04-05_11-00.flac,2017 Rush Ranch,2017-04-05 11:00:00,2391394,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391394,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391394"", ""Open Visualizer"")"
Rush_Ranch-2017-04-05_12-00.flac,2017 Rush Ranch,2017-04-05 12:00:00,2390353,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390353,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390353"", ""Open Visualizer"")"
Rush_Ranch-2017-04-05_13-00.flac,2017 Rush Ranch,2017-04-05 13:00:00,2391209,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391209,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391209"", ""Open Visualizer"")"
Rush_Ranch-2017-04-05_14-00.flac,2017 Rush Ranch,2017-04-05 14:00:00,2391059,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391059,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391059"", ""Open Visualizer"")"
Rush_Ranch-2017-04-05_15-00.flac,2017 Rush Ranch,2017-04-05 15:00:00,2390284,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390284,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390284"", ""Open Visualizer"")"
Rush_Ranch-2017-04-05_16-00.flac,2017 Rush Ranch,2017-04-05 16:00:00,2390264,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390264,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390264"", ""Open Visualizer"")"
Rush_Ranch-2017-04-05_17-00.flac,2017 Rush Ranch,2017-04-05 17:00:00,2391063,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391063,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391063"", ""Open Visualizer"")"
Rush_Ranch-2017-04-05_18-00.flac,2017 Rush Ranch,2017-04-05 18:00:00,2390388,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390388,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390388"", ""Open Visualizer"")"
Rush_Ranch-2017-04-05_19-00.flac,2017 Rush Ranch,2017-04-05 19:00:00,2391665,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391665,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391665"", ""Open Visualizer"")"
Rush_Ranch-2017-04-05_20-00.flac,2017 Rush Ranch,2017-04-05 20:00:00,2390472,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390472,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390472"", ""Open Visualizer"")"
Rush_Ranch-2017-04-06_06-00.flac,2017 Rush Ranch,2017-04-06 06:00:00,2390352,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390352,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390352"", ""Open Visualizer"")"
Rush_Ranch-2017-04-06_07-00.flac,2017 Rush Ranch,2017-04-06 07:00:00,2390943,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390943,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390943"", ""Open Visualizer"")"
Rush_Ranch-2017-04-06_08-00.flac,2017 Rush Ranch,2017-04-06 08:00:00,2391140,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391140,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391140"", ""Open Visualizer"")"
Rush_Ranch-2017-04-06_09-00.flac,2017 Rush Ranch,2017-04-06 09:00:00,2390325,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390325,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390325"", ""Open Visualizer"")"
Rush_Ranch-2017-04-06_10-00.flac,2017 Rush Ranch,2017-04-06 10:00:00,2391637,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391637,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391637"", ""Open Visualizer"")"
Rush_Ranch-2017-04-06_11-00.flac,2017 Rush Ranch,2017-04-06 11:00:00,2391601,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391601,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391601"", ""Open Visualizer"")"
Rush_Ranch-2017-04-06_12-00.flac,2017 Rush Ranch,2017-04-06 12:00:00,2390462,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390462,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390462"", ""Open Visualizer"")"
Rush_Ranch-2017-04-06_13-00.flac,2017 Rush Ranch,2017-04-06 13:00:00,2390446,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390446,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390446"", ""Open Visualizer"")"
Rush_Ranch-2017-04-06_14-00.flac,2017 Rush Ranch,2017-04-06 14:00:00,2390315,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390315,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390315"", ""Open Visualizer"")"
Rush_Ranch-2017-04-06_15-00.flac,2017 Rush Ranch,2017-04-06 15:00:00,2390756,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390756,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390756"", ""Open Visualizer"")"
Rush_Ranch-2017-04-06_16-00.flac,2017 Rush Ranch,2017-04-06 16:00:00,2390578,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390578,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390578"", ""Open Visualizer"")"
Rush_Ranch-2017-04-06_17-00.flac,2017 Rush Ranch,2017-04-06 17:00:00,2390316,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390316,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390316"", ""Open Visualizer"")"
Rush_Ranch-2017-04-06_18-00.flac,2017 Rush Ranch,2017-04-06 18:00:00,2390613,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390613,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390613"", ""Open Visualizer"")"
Rush_Ranch-2017-04-09_16-20.flac,2017 Rush Ranch,2017-04-09 16:20:00,2390826,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390826,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390826"", ""Open Visualizer"")"
Rush_Ranch-2017-04-09_17-00.flac,2017 Rush Ranch,2017-04-09 17:00:00,2390454,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390454,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390454"", ""Open Visualizer"")"
Rush_Ranch-2017-04-09_18-00.flac,2017 Rush Ranch,2017-04-09 18:00:00,2390519,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390519,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390519"", ""Open Visualizer"")"
Rush_Ranch-2017-04-09_19-00.flac,2017 Rush Ranch,2017-04-09 19:00:00,2390530,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390530,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390530"", ""Open Visualizer"")"
Rush_Ranch-2017-04-09_20-00.flac,2017 Rush Ranch,2017-04-09 20:00:00,2390677,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390677,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390677"", ""Open Visualizer"")"
Rush_Ranch-2017-04-10_06-00.flac,2017 Rush Ranch,2017-04-10 06:00:00,2390572,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390572,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390572"", ""Open Visualizer"")"
Rush_Ranch-2017-04-10_07-00.flac,2017 Rush Ranch,2017-04-10 07:00:00,2390869,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390869,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390869"", ""Open Visualizer"")"
Rush_Ranch-2017-04-10_08-00.flac,2017 Rush Ranch,2017-04-10 08:00:00,2391427,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391427,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391427"", ""Open Visualizer"")"
Rush_Ranch-2017-04-10_09-00.flac,2017 Rush Ranch,2017-04-10 09:00:00,2390596,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390596,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390596"", ""Open Visualizer"")"
Rush_Ranch-2017-04-10_10-00.flac,2017 Rush Ranch,2017-04-10 10:00:00,2391359,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391359,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391359"", ""Open Visualizer"")"
Rush_Ranch-2017-04-10_11-00.flac,2017 Rush Ranch,2017-04-10 11:00:00,2390488,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390488,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390488"", ""Open Visualizer"")"
Rush_Ranch-2017-04-10_12-00.flac,2017 Rush Ranch,2017-04-10 12:00:00,2391312,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391312,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391312"", ""Open Visualizer"")"
Rush_Ranch-2017-04-10_13-00.flac,2017 Rush Ranch,2017-04-10 13:00:00,2390805,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390805,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390805"", ""Open Visualizer"")"
Rush_Ranch-2017-04-10_14-00.flac,2017 Rush Ranch,2017-04-10 14:00:00,2390850,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390850,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390850"", ""Open Visualizer"")"
Rush_Ranch-2017-04-10_15-00.flac,2017 Rush Ranch,2017-04-10 15:00:00,2391603,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391603,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391603"", ""Open Visualizer"")"
Rush_Ranch-2017-04-10_16-00.flac,2017 Rush Ranch,2017-04-10 16:00:00,2391674,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391674,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391674"", ""Open Visualizer"")"
Rush_Ranch-2017-04-10_17-00.flac,2017 Rush Ranch,2017-04-10 17:00:00,2391422,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391422,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391422"", ""Open Visualizer"")"
Rush_Ranch-2017-04-10_18-00.flac,2017 Rush Ranch,2017-04-10 18:00:00,2391338,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391338,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391338"", ""Open Visualizer"")"
Rush_Ranch-2017-04-10_19-00.flac,2017 Rush Ranch,2017-04-10 19:00:00,2391462,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391462,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391462"", ""Open Visualizer"")"
Rush_Ranch-2017-04-10_20-00.flac,2017 Rush Ranch,2017-04-10 20:00:00,2390781,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390781,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390781"", ""Open Visualizer"")"
Rush_Ranch-2017-04-11_06-00.flac,2017 Rush Ranch,2017-04-11 06:00:00,2390915,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390915,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390915"", ""Open Visualizer"")"
Rush_Ranch-2017-04-11_07-00.flac,2017 Rush Ranch,2017-04-11 07:00:00,2390576,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390576,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390576"", ""Open Visualizer"")"
Rush_Ranch-2017-04-11_08-00.flac,2017 Rush Ranch,2017-04-11 08:00:00,2391525,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391525,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391525"", ""Open Visualizer"")"
Rush_Ranch-2017-04-11_09-00.flac,2017 Rush Ranch,2017-04-11 09:00:00,2390678,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390678,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390678"", ""Open Visualizer"")"
Rush_Ranch-2017-04-11_10-00.flac,2017 Rush Ranch,2017-04-11 10:00:00,2391030,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391030,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391030"", ""Open Visualizer"")"
Rush_Ranch-2017-04-11_11-20.flac,2017 Rush Ranch,2017-04-11 11:20:00,2391364,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391364,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391364"", ""Open Visualizer"")"
Rush_Ranch-2017-04-11_12-00.flac,2017 Rush Ranch,2017-04-11 12:00:00,2390895,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390895,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390895"", ""Open Visualizer"")"
Rush_Ranch-2017-04-11_12-20.flac,2017 Rush Ranch,2017-04-11 12:20:00,2390956,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390956,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390956"", ""Open Visualizer"")"
Rush_Ranch-2017-04-11_13-00.flac,2017 Rush Ranch,2017-04-11 13:00:00,2391021,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391021,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391021"", ""Open Visualizer"")"
Rush_Ranch-2017-04-11_14-00.flac,2017 Rush Ranch,2017-04-11 14:00:00,2390723,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390723,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390723"", ""Open Visualizer"")"
Rush_Ranch-2017-04-11_15-00.flac,2017 Rush Ranch,2017-04-11 15:00:00,2390652,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390652,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390652"", ""Open Visualizer"")"
Rush_Ranch-2017-04-11_16-00.flac,2017 Rush Ranch,2017-04-11 16:00:00,2390875,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390875,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390875"", ""Open Visualizer"")"
Rush_Ranch-2017-04-11_17-00.flac,2017 Rush Ranch,2017-04-11 17:00:00,2390623,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390623,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390623"", ""Open Visualizer"")"
Rush_Ranch-2017-04-11_18-00.flac,2017 Rush Ranch,2017-04-11 18:00:00,2390660,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390660,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390660"", ""Open Visualizer"")"
Rush_Ranch-2017-04-11_19-00.flac,2017 Rush Ranch,2017-04-11 19:00:00,2390726,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390726,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390726"", ""Open Visualizer"")"
Rush_Ranch-2017-04-11_20-00.flac,2017 Rush Ranch,2017-04-11 20:00:00,2391250,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391250,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391250"", ""Open Visualizer"")"
Rush_Ranch-2017-04-12_06-00.flac,2017 Rush Ranch,2017-04-12 06:00:00,2391120,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391120,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391120"", ""Open Visualizer"")"
Rush_Ranch-2017-04-12_07-00.flac,2017 Rush Ranch,2017-04-12 07:00:00,2391211,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391211,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391211"", ""Open Visualizer"")"
Rush_Ranch-2017-04-12_08-00.flac,2017 Rush Ranch,2017-04-12 08:00:00,2390957,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390957,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390957"", ""Open Visualizer"")"
Rush_Ranch-2017-04-12_09-00.flac,2017 Rush Ranch,2017-04-12 09:00:00,2391054,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391054,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391054"", ""Open Visualizer"")"
Rush_Ranch-2017-04-12_10-00.flac,2017 Rush Ranch,2017-04-12 10:00:00,2391529,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391529,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2391529"", ""Open Visualizer"")"
Rush_Ranch-2017-04-12_11-00.flac,2017 Rush Ranch,2017-04-12 11:00:00,2390795,https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390795,"=HYPERLINK(""https://arbimon.org/p/tricolored-blackbird-breeding-phenology/visualizer/rec/2390795"", ""Open Visualizer"")"
