pattern_matching_id,recording_id,species_id,songtype_id,x1,x2,y1,y2,score,validated
82072,147657662,15666,1,19.47733307,20.69333267,1406,3281,0.458471745,1
82072,147657666,15666,1,6.768000126,7.984000206,1406,3281,0.213218644,1
82072,147657694,15666,1,57.7120018,58.9280014,1406,3281,0.409390509,1
82072,147657701,15666,1,43.15200043,44.36800003,1406,3281,0.201385707,1
82072,147657706,15666,1,49.72800064,50.94400024,1406,3281,0.252967179,1
82072,147657731,15666,1,21.5253334,22.74133301,1406,3281,0.334394693,1
82072,147657741,15666,1,5.328000069,6.544000149,1406,3281,0.334620774,1
82072,147657746,15666,1,28.35199928,29.56800079,1406,3281,0.226986006,1
82072,147657747,15666,1,10.11200047,11.32800007,1406,3281,0.315553278,1
82072,147657764,15666,1,54.52799988,55.74399948,1406,3281,0.251051247,1
82072,147657816,15666,1,3.834666729,5.050666809,1406,3281,0.281389892,1
82072,147657838,15666,1,4.842666626,6.058666706,1406,3281,0.370906681,1
82072,147657846,15666,1,31.72800064,32.94400024,1406,3281,0.224059314,1
82072,147657849,15666,1,14.11200047,15.32800007,1406,3281,0.349330068,1
82072,147657857,15666,1,20.63999939,21.8560009,1406,3281,0.392428368,1
82072,147657859,15666,1,24.98133278,26.19733238,1406,3281,0.263237268,1
82072,147657877,15666,1,7.738666534,8.954667091,1406,3281,0.247562006,1
82072,147657880,15666,1,5.482666492,6.698666573,1406,3281,0.312544584,1
82072,147657883,15666,1,22.27733421,23.49333382,1406,3281,0.262880832,1
82072,147657890,15666,1,57.00266647,58.21866608,1406,3281,0.294760674,1
82072,147657900,15666,1,14.3039999,15.52000046,1406,3281,0.40875873,1
82072,147657909,15666,1,0.330666661,1.546666622,1406,3281,0.451571405,1
82072,147657918,15666,1,38.50133514,39.71733475,1406,3281,0.303488553,1
82072,147657927,15666,1,20.44266701,21.65866661,1406,3281,0.470414102,1
82072,147657936,15666,1,52.15999985,53.37599945,1406,3281,0.369968325,1
82072,147657970,15666,1,11.17866707,12.39466667,1406,3281,0.391749948,1
82072,147657977,15666,1,56.34666824,57.56266785,1406,3281,0.20113869,1
82072,147658012,15666,1,50.7733345,51.98933411,1406,3281,0.260254532,1
82072,147658014,15666,1,35.66400146,36.88000107,1406,3281,0.333757132,1
82072,147658026,15666,1,50.44800186,51.66400146,1406,3281,0.459361613,1
82072,147658089,15666,1,10.41600037,11.63199997,1406,3281,0.237667769,1
82072,147658090,15666,1,53.90933228,55.12533188,1406,3281,0.236410215,1
82072,147658092,15666,1,0.671999991,1.888000011,1406,3281,0.422911108,1
82072,147658093,15666,1,54.86933517,56.08533478,1406,3281,0.317770272,1
82072,147658100,15666,1,38.11733246,39.33333206,1406,3281,0.278226763,1
82072,147658102,15666,1,54.41600037,55.63199997,1406,3281,0.302034169,1
82072,147658120,15666,1,15.70133305,16.9173336,1406,3281,0.218591526,1
82072,147658137,15666,1,10.47999954,11.6960001,1406,3281,0.264632881,1
82072,147658146,15666,1,49.54666519,50.76266479,1406,3281,0.203666583,1
82072,147658149,15666,1,5.045333385,6.261333466,1406,3281,0.324446201,1
82072,147658155,15666,1,57.73866653,58.95466614,1406,3281,0.214900225,1
82072,147658189,15666,1,4.266666889,5.482666492,1406,3281,0.471792519,1
82072,147658190,15666,1,29.20533371,30.42133331,1406,3281,0.234774679,1
82072,147658199,15666,1,49.76533508,50.98133469,1406,3281,0.44691965,1
82072,147650883,15666,1,31.0933342,32.3093338,1406,3281,0.239449531,1
82072,147650910,15666,1,5.653333187,6.869333267,1406,3281,0.23440741,1
82072,147650911,15666,1,40.83733368,42.05333328,1406,3281,0.228101969,1
82072,147650913,15666,1,56.11199951,57.32799911,1406,3281,0.233731717,1
82072,147650922,15666,1,4.191999912,5.407999992,1406,3281,0.246128231,1
82072,147651019,15666,1,0.11733333,1.333333373,1406,3281,0.229906678,1
82072,147651041,15666,1,4.223999977,5.440000057,1406,3281,0.223010883,1
82072,147651045,15666,1,52.53333282,53.74933243,1406,3281,0.201245278,1
82072,147651073,15666,1,1.093333364,2.309333324,1406,3281,0.20801954,1
82072,147651111,15666,1,35.48266602,36.69866562,1406,3281,0.226931646,1
82072,147651114,15666,1,37.38666534,38.60266495,1406,3281,0.210574403,1
82072,147651149,15666,1,33.05066681,34.26666641,1406,3281,0.223926529,1
82072,147651263,15666,1,56.9386673,58.1546669,1406,3281,0.261163682,1
82072,147651324,15666,1,53.75999832,54.97600174,1406,3281,0.244711995,1
82072,147651338,15666,1,25.56800079,26.7840004,1406,3281,0.251473218,1
82072,147651350,15666,1,4.480000019,5.696000099,1406,3281,0.201232582,1
82072,147651370,15666,1,35.15200043,36.36800003,1406,3281,0.252595216,1
82072,147651396,15666,1,29.90933418,31.12533379,1406,3281,0.204125509,1
82072,147651404,15666,1,46.72000122,47.93600082,1406,3281,0.243778318,1
82072,147651412,15666,1,40.98133469,42.19733429,1406,3281,0.244330436,1
82072,147658274,15666,1,49.20000076,50.41600037,1406,3281,0.234178916,1
82072,147658277,15666,1,55.97333145,57.18933487,1406,3281,0.318578929,1
82072,147658278,15666,1,2.986666679,4.202666759,1406,3281,0.215786994,1
82072,147658279,15666,1,47.41333389,48.6293335,1406,3281,0.417576134,1
82072,147658297,15666,1,2.538666725,3.754666567,1406,3281,0.319071919,1
82072,147658303,15666,1,6.490666866,7.70666647,1406,3281,0.221569434,1
82072,147658304,15666,1,6.058666706,7.274666786,1406,3281,0.331656426,1
82072,147658319,15666,1,44.54933167,45.76533508,1406,3281,0.207264423,1
82072,147658341,15666,1,7.440000057,8.656000137,1406,3281,0.209807366,1
82072,147658358,15666,1,41.90933228,43.12533188,1406,3281,0.35727796,1
82072,147658369,15666,1,45.59466553,46.81066513,1406,3281,0.210567966,1
82072,147658370,15666,1,43.74933243,44.96533203,1406,3281,0.280842572,1
82072,147658384,15666,1,33.90399933,35.11999893,1406,3281,0.216234729,1
82072,147658393,15666,1,50.91199875,52.12799835,1406,3281,0.201822579,1
82072,147658395,15666,1,0.016000001,1.231999993,1406,3281,0.204670519,1
82072,147658531,15666,1,41.07733154,42.29333496,1406,3281,0.272367597,1
82072,147658532,15666,1,55.89333344,57.10933304,1406,3281,0.24606213,1
82072,147658559,15666,1,53.97866821,55.19466782,1406,3281,0.247270241,1
82072,147658560,15666,1,57.69599915,58.91199875,1406,3281,0.233661368,1
82072,147658567,15666,1,36.9280014,38.14400101,1406,3281,0.338892251,1
82072,147658574,15666,1,14.35733318,15.57333374,1406,3281,0.345010042,1
82072,147658606,15666,1,6.464000225,7.679999828,1406,3281,0.406428188,1
82072,147658607,15666,1,56.35200119,57.56800079,1406,3281,0.200073332,1
82072,147658616,15666,1,0.714666665,1.930666685,1406,3281,0.401319653,1
82072,147658621,15666,1,27.27466583,28.49066734,1406,3281,0.362766892,1
82072,147658665,15666,1,20.42666626,21.64266586,1406,3281,0.302167028,1
82072,147658700,15666,1,11.53600025,12.75199986,1406,3281,0.410192728,1
82072,147658709,15666,1,50.51200104,51.72800064,1406,3281,0.297837317,1
82072,147658716,15666,1,15.21066666,16.42666626,1406,3281,0.202410132,1
82072,147658721,15666,1,15.22666645,16.44266701,1406,3281,0.232957661,1
82072,147658724,15666,1,31.85066605,33.06666565,1406,3281,0.237366661,1
82072,147658725,15666,1,2.165333271,3.381333351,1406,3281,0.28171891,1
82072,147658759,15666,1,43.89866638,45.11466599,1406,3281,0.247018337,1
82072,147658846,15666,1,21.68000031,22.89599991,1406,3281,0.245818138,1
82072,147658847,15666,1,1.621333361,2.837333441,1406,3281,0.257347882,1
82072,147658870,15666,1,0.485333323,1.701333284,1406,3281,0.365304261,1
82072,147658872,15666,1,3.626666784,4.842666626,1406,3281,0.314768344,1
82072,147658875,15666,1,27.21066666,28.42666626,1406,3281,0.409191996,1
82072,147658878,15666,1,0.703999996,1.919999957,1406,3281,0.373949021,1
82072,147658883,15666,1,40.67733383,41.89333344,1406,3281,0.201559335,1
82072,147658884,15666,1,54.72000122,55.93600082,1406,3281,0.401046962,1
82072,147658887,15666,1,3.210666656,4.426666737,1406,3281,0.261683673,1
82072,147658889,15666,1,54.98666763,56.20266724,1406,3281,0.211442798,1
82072,147658890,15666,1,19.89866638,21.11466599,1406,3281,0.211346805,1
82072,147658919,15666,1,44.7733345,45.98933411,1406,3281,0.213535354,1
82072,147654763,15666,1,17.19466591,18.41066742,1406,3281,0.228933588,1
82072,147654777,15666,1,39.2480011,40.4640007,1406,3281,0.270955086,1
82072,147654778,15666,1,6.447999954,7.664000034,1406,3281,0.39084065,1
82072,147654780,15666,1,41.41333389,42.6293335,1406,3281,0.415881008,1
82072,147654783,15666,1,21.46666718,22.68266678,1406,3281,0.430218577,1
82072,147654784,15666,1,3.247999907,4.464000225,1406,3281,0.213284776,1
82072,147654789,15666,1,43.26933289,44.48533249,1406,3281,0.219514832,1
82072,147654791,15666,1,42.35200119,43.56800079,1406,3281,0.301875114,1
82072,147654792,15666,1,28.04266739,29.25866699,1406,3281,0.231111526,1
82072,147654850,15666,1,13.26933289,14.48533344,1406,3281,0.22780022,1
82072,147654860,15666,1,1.41866672,2.634666681,1406,3281,0.370591938,1
82072,147654864,15666,1,13.15733337,14.37333298,1406,3281,0.330945104,1
82072,147654871,15666,1,55.57866669,56.79466629,1406,3281,0.26583451,1
82072,147654911,15666,1,2.874666691,4.090666771,1406,3281,0.431939662,1
82072,147654917,15666,1,13.26933289,14.48533344,1406,3281,0.393258005,1
82072,147654918,15666,1,36.33066559,37.54666519,1406,3281,0.368494004,1
82072,147654930,15666,1,58.1866684,59.402668,1406,3281,0.295035034,1
82072,147654937,15666,1,16.06399918,17.28000069,1406,3281,0.207940564,1
82072,147654951,15666,1,54.66666794,55.88266754,1406,3281,0.229308993,1
82072,147654952,15666,1,55.10400009,56.31999969,1406,3281,0.214680567,1
82072,147654962,15666,1,2.986666679,4.202666759,1406,3281,0.408455074,1
82072,147654964,15666,1,22.298666,23.51466751,1406,3281,0.360689402,1
82072,147654979,15666,1,17.28533363,18.50133324,1406,3281,0.328136504,1
82072,147654982,15666,1,12.6239996,13.84000015,1406,3281,0.287665248,1
82072,147655003,15666,1,41.2266655,42.4426651,1406,3281,0.207689658,1
82072,147655008,15666,1,32.14933395,33.36533356,1406,3281,0.298236042,1
82072,147655011,15666,1,57.16799927,58.38399887,1406,3281,0.368618548,1
82072,147655012,15666,1,54.91199875,56.12799835,1406,3281,0.216252014,1
82072,147655014,15666,1,37.98400116,39.20000076,1406,3281,0.316804737,1
82072,147655015,15666,1,57.74399948,58.95999908,1406,3281,0.230648011,1
82072,147655018,15666,1,23.06666756,24.28266716,1406,3281,0.212357208,1
82072,147655019,15666,1,6.895999908,8.112000465,1406,3281,0.261008143,1
82072,147655039,15666,1,49.47200012,50.68799973,1406,3281,0.288791925,1
82072,147655061,15666,1,29.02400017,30.23999977,1406,3281,0.313518524,1
82072,147655089,15666,1,13.16266632,14.37866688,1406,3281,0.20652093,1
82072,147655090,15666,1,8.06400013,9.279999733,1406,3281,0.242129758,1
82072,147655099,15666,1,45.74933243,46.96533203,1406,3281,0.356760144,1
82072,147655103,15666,1,0.159999996,1.376000047,1406,3281,0.419576943,1
82072,147655104,15666,1,58.31466675,59.53066635,1406,3281,0.341368794,1
82072,147655107,15666,1,35.22133255,36.43733215,1406,3281,0.352385759,1
82072,147655109,15666,1,47.80266571,49.01866531,1406,3281,0.207771465,1
82072,147655117,15666,1,47.27466583,48.49066544,1406,3281,0.226632223,1
82072,147655126,15666,1,14.83199978,16.04800034,1406,3281,0.370430976,1
82072,147655195,15666,1,18.97599983,20.19199944,1406,3281,0.34583047,1
82072,147655205,15666,1,29.31200027,30.52799988,1406,3281,0.263047904,1
82072,147655210,15666,1,48.95999908,50.17599869,1406,3281,0.251571715,1
82072,147655216,15666,1,46.45333481,47.66933441,1406,3281,0.264088392,1
82072,147655223,15666,1,49.89333344,51.10933304,1406,3281,0.201585263,1
82072,147655227,15666,1,34.08000183,35.29600143,1406,3281,0.233207852,1
82072,147655234,15666,1,22.6293335,23.8453331,1406,3281,0.282006711,1
82072,147655239,15666,1,8.159999847,9.376000404,1406,3281,0.344667137,1
82072,147655240,15666,1,1.983999968,3.200000048,1406,3281,0.377733737,1
82072,147655246,15666,1,39.3813324,40.597332,1406,3281,0.209510028,1
82072,147655247,15666,1,51.42399979,52.63999939,1406,3281,0.252883524,1
82072,147655249,15666,1,35.79733276,37.01333237,1406,3281,0.222331017,1
82072,147655250,15666,1,6.597333431,7.813333511,1406,3281,0.204144537,1
82072,147655252,15666,1,36.9386673,38.1546669,1406,3281,0.208776206,1
82072,147655314,15666,1,28.37866592,29.59466743,1406,3281,0.237836823,1
82072,147652844,15666,1,43.30133438,44.51733398,1406,3281,0.260349065,1
82072,147652875,15666,1,12.69866657,13.91466713,1406,3281,0.225791305,1
82072,147652948,15666,1,52.55466843,53.77066803,1406,3281,0.294516236,1
82072,147652951,15666,1,2.463999987,3.680000067,1406,3281,0.20716162,1
82072,147652967,15666,1,11.70666695,12.92266655,1406,3281,0.20829536,1
82072,147652975,15666,1,39.61600113,40.83200073,1406,3281,0.203946739,1
82072,147652980,15666,1,52.89599991,54.11199951,1406,3281,0.206522495,1
82072,147652995,15666,1,54.99733353,56.21333313,1406,3281,0.273868382,1
82072,147653062,15666,1,7.610666752,8.826666832,1406,3281,0.205478072,1
82072,147653111,15666,1,44.45866776,45.67466736,1406,3281,0.29907307,1
82072,147653150,15666,1,57.39199829,58.60800171,1406,3281,0.316487104,1
82072,147653159,15666,1,33.13600159,34.35200119,1406,3281,0.250044793,1
82072,147653166,15666,1,8.714666367,9.930666924,1406,3281,0.213190988,1
82072,147653182,15666,1,12,13.2159996,1406,3281,0.259906888,1
82072,147653187,15666,1,42.75733185,43.97333145,1406,3281,0.232825339,1
82072,147653194,15666,1,58.4426651,59.65866852,1406,3281,0.368313223,1
82072,147653204,15666,1,12.36266708,13.57866669,1406,3281,0.227143228,1
82072,147653337,15666,1,2.10133338,3.317333221,1406,3281,0.281168759,1
82072,147653340,15666,1,32.27733231,33.49333191,1406,3281,0.232413471,1
82072,147653342,15666,1,0.13866666,1.35466671,1406,3281,0.202290475,1
82072,147653349,15666,1,42.50666809,43.72266769,1406,3281,0.202439368,1
82072,147653351,15666,1,26.03199959,27.24799919,1406,3281,0.205424204,1
82072,147653362,15666,1,2.165333271,3.381333351,1406,3281,0.20892486,1
82072,147653378,15666,1,15.73866653,16.95466614,1406,3281,0.211059555,1
82072,147653380,15666,1,49.69599915,50.91199875,1406,3281,0.214126825,1
82072,147653384,15666,1,11.82933331,13.04533291,1406,3281,0.244279355,1
82072,147653400,15666,1,45.73866653,46.95466614,1406,3281,0.275536627,1
82072,147653410,15666,1,51.14666748,52.36266708,1406,3281,0.315093249,1
82072,147653418,15666,1,15.45600033,16.67200089,1406,3281,0.208608493,1
82072,147653440,15666,1,40.01599884,41.23199844,1406,3281,0.220995009,1
82072,147653441,15666,1,55.48799896,56.70399857,1406,3281,0.212063134,1
82072,147653470,15666,1,27.40800095,28.62400055,1406,3281,0.208204895,1
82072,147653481,15666,1,30.43733406,31.65333366,1406,3281,0.253388047,1
82072,147653516,15666,1,4.981333256,6.197333336,1406,3281,0.208783999,1
82072,147653518,15666,1,8.991999626,10.20800018,1406,3281,0.219439059,1
82072,147652166,15666,1,1.866666675,3.082666636,1406,3281,0.201274842,1
82072,147652178,15666,1,13.87199974,15.0880003,1406,3281,0.203423321,1
82072,147652190,15666,1,21.36533356,22.58133316,1406,3281,0.312565625,1
82072,147652191,15666,1,49.43466568,50.65066528,1406,3281,0.205300033,1
82072,147652193,15666,1,46.24533463,47.46133423,1406,3281,0.293646425,1
82072,147652194,15666,1,55.5573349,56.7733345,1406,3281,0.25765416,1
82072,147652195,15666,1,29.48800087,30.70400047,1406,3281,0.244874731,1
82072,147652199,15666,1,35.08800125,36.30400085,1406,3281,0.236260965,1
82072,147652206,15666,1,15.80266666,17.01866722,1406,3281,0.202551082,1
82072,147652210,15666,1,0.693333328,1.909333348,1406,3281,0.200621977,1
82072,147652219,15666,1,10.41066647,11.62666702,1406,3281,0.284524113,1
82072,147652226,15666,1,5.56799984,6.78399992,1406,3281,0.254022986,1
82072,147652227,15666,1,3.066666603,4.282666683,1406,3281,0.295833468,1
82072,147652228,15666,1,36.57600021,37.79199982,1406,3281,0.252992004,1
82072,147652236,15666,1,19.49333382,20.70933342,1406,3281,0.242700145,1
82072,147652369,15666,1,58.68799973,59.90399933,1406,3281,0.419508964,1
82072,147652371,15666,1,9.199999809,10.41600037,1406,3281,0.283652723,1
82072,147652374,15666,1,49.45066833,50.66666794,1406,3281,0.316372335,1
82072,147652386,15666,1,46.6186676,47.83466721,1406,3281,0.280679107,1
82072,147652387,15666,1,47.80799866,49.02399826,1406,3281,0.216510713,1
82072,147652399,15666,1,33.64799881,34.86399841,1406,3281,0.21300976,1
82072,147652402,15666,1,13.73333359,14.94933319,1406,3281,0.297307134,1
82072,147652416,15666,1,5.487999916,6.703999996,1406,3281,0.262970656,1
82072,147652419,15666,1,21.24799919,22.4640007,1406,3281,0.377326071,1
82072,147652420,15666,1,18.37866592,19.59466743,1406,3281,0.22065939,1
82072,147652437,15666,1,44.59199905,45.80799866,1406,3281,0.269228637,1
82072,147652440,15666,1,14.61866665,15.83466625,1406,3281,0.320303351,1
82072,147652514,15666,1,33.65866852,34.87466812,1406,3281,0.271620601,1
82072,147652529,15666,1,19.45599937,20.67200089,1406,3281,0.297151506,1
82072,147652530,15666,1,49.05066681,50.26666641,1406,3281,0.285956383,1
82072,147652544,15666,1,39.70133209,40.9173317,1406,3281,0.355095595,1
82072,147652554,15666,1,38.26133347,39.47733307,1406,3281,0.236886457,1
82072,147652555,15666,1,55.30666733,56.52266693,1406,3281,0.200615197,1
82072,147652563,15666,1,25.90933418,27.12533379,1406,3281,0.289019704,1
82072,147652575,15666,1,55.02399826,56.24000168,1406,3281,0.228023797,1
82072,147652583,15666,1,38.42133331,39.63733292,1406,3281,0.30891341,1
82072,147652590,15666,1,6.895999908,8.112000465,1406,3281,0.307765722,1
82072,147652602,15666,1,39.06666565,40.28266525,1406,3281,0.362630695,1
82072,147652607,15666,1,1.610666633,2.826666594,1406,3281,0.273318022,1
82072,147652616,15666,1,9.07733345,10.29333305,1406,3281,0.222553805,1
82072,147652617,15666,1,49.93066788,51.14666748,1406,3281,0.351446271,1
82072,147652619,15666,1,42.32533264,43.54133224,1406,3281,0.235141203,1
82072,147652634,15666,1,53.29066849,54.50666809,1406,3281,0.399290293,1
82072,147652694,15666,1,12.34666634,13.56266689,1406,3281,0.2428855,1
82072,147652740,15666,1,2.095999956,3.312000036,1406,3281,0.264304221,1
82072,147652744,15666,1,50.54399872,51.75999832,1406,3281,0.214435905,1
82072,147652747,15666,1,47.97866821,49.19466782,1406,3281,0.232709423,1
82072,147652753,15666,1,38.37333298,39.58933258,1406,3281,0.225779027,1
82072,147652781,15666,1,50.45866776,51.67466736,1406,3281,0.306376457,1
82072,147652800,15666,1,43.14133453,44.35733414,1406,3281,0.228867844,1
82072,147652832,15666,1,12.6239996,13.84000015,1406,3281,0.212693647,1
82072,147654259,15666,1,42.12266541,43.33866501,1406,3281,0.327121437,1
82072,147654261,15666,1,55.39199829,56.60800171,1406,3281,0.291592389,1
82072,147654264,15666,1,47.23733521,48.45333481,1406,3281,0.319278508,1
82072,147654266,15666,1,13.70666695,14.92266655,1406,3281,0.274917901,1
82072,147654268,15666,1,2.314666748,3.53066659,1406,3281,0.201009959,1
82072,147654276,15666,1,53.89866638,55.11466599,1406,3281,0.250326633,1
82072,147654282,15666,1,3.498666763,4.714666843,1406,3281,0.398797095,1
82072,147654314,15666,1,11.0666666,12.28266621,1406,3281,0.233072653,1
82072,147654319,15666,1,6.469333172,7.685333252,1406,3281,0.302399278,1
82072,147654413,15666,1,42.82133484,44.03733444,1406,3281,0.338161379,1
82072,147654423,15666,1,24.65600014,25.87199974,1406,3281,0.378317058,1
82072,147654426,15666,1,56.38933182,57.60533524,1406,3281,0.36984989,1
82072,147654438,15666,1,38.49599838,39.7120018,1406,3281,0.301619291,1
82072,147654447,15666,1,20.81066704,22.02666664,1406,3281,0.348421872,1
82072,147654450,15666,1,5.647999763,6.863999844,1406,3281,0.242789477,1
82072,147654455,15666,1,0.40533334,1.621333361,1406,3281,0.206513718,1
82072,147654460,15666,1,52.26666641,53.48266602,1406,3281,0.211541653,1
82072,147654461,15666,1,25.80800056,27.02400017,1406,3281,0.342972308,1
82072,147654475,15666,1,2.319999933,3.536000013,1406,3281,0.334681988,1
82072,147654482,15666,1,4.677333355,5.893333435,1406,3281,0.217933118,1
82072,147654485,15666,1,43.67466736,44.89066696,1406,3281,0.217269167,1
82072,147654488,15666,1,0.272000015,1.488000035,1406,3281,0.277911663,1
82072,147654508,15666,1,58.02133179,59.23733521,1406,3281,0.257424802,1
82072,147654514,15666,1,23.10400009,24.31999969,1406,3281,0.215393886,1
82072,147654520,15666,1,3.845333338,5.061333179,1406,3281,0.318669945,1
82072,147654533,15666,1,28.52799988,29.74399948,1406,3281,0.364411652,1
82072,147654559,15666,1,1.178666711,2.394666672,1406,3281,0.400562614,1
82072,147654560,15666,1,49.39199829,50.60800171,1406,3281,0.358229488,1
82072,147654576,15666,1,56.35733414,57.57333374,1406,3281,0.343811393,1
82072,147654585,15666,1,11.55200005,12.76799965,1406,3281,0.3841452,1
82072,147654586,15666,1,0.026666667,1.242666721,1406,3281,0.244438693,1
82072,147654592,15666,1,25.77066612,26.98666573,1406,3281,0.228043661,1
82072,147654615,15666,1,39.63199997,40.84799957,1406,3281,0.304709703,1
82072,147654623,15666,1,8.06400013,9.279999733,1406,3281,0.354967594,1
82072,147654625,15666,1,51.55199814,52.76800156,1406,3281,0.385771602,1
82072,147654628,15666,1,3.743999958,4.960000038,1406,3281,0.22444661,1
82072,147654664,15666,1,3.743999958,4.960000038,1406,3281,0.37606588,1
82072,147654708,15666,1,57.29066849,58.50666809,1406,3281,0.216941386,1
82072,147654728,15666,1,38.58666611,39.80266571,1406,3281,0.357331663,1
82072,147654753,15666,1,46.95466614,48.17066574,1406,3281,0.419685662,1
82072,147655916,15666,1,49.39733505,50.61333466,1406,3281,0.311721027,1
82072,147655921,15666,1,53.02933502,54.24533463,1406,3281,0.251946032,1
82072,147655943,15666,1,27.32799911,28.54400063,1406,3281,0.25632602,1
82072,147655965,15666,1,55.3706665,56.58666611,1406,3281,0.258173406,1
82072,147655983,15666,1,50.9280014,52.14400101,1406,3281,0.313719809,1
82072,147655987,15666,1,0.357333332,1.573333383,1406,3281,0.375630498,1
82072,147655995,15666,1,42.51200104,43.72800064,1406,3281,0.253941417,1
82072,147656070,15666,1,43.25333405,44.46933365,1406,3281,0.372682363,1
82072,147656075,15666,1,14.52799988,15.74400043,1406,3281,0.36861065,1
82072,147656086,15666,1,30.26133347,31.47733307,1406,3281,0.294513881,1
82072,147656089,15666,1,16.39466667,17.61066628,1406,3281,0.223229617,1
82072,147656096,15666,1,52.30400085,53.52000046,1406,3281,0.233673394,1
82072,147656097,15666,1,4.650666714,5.866666794,1406,3281,0.253231704,1
82072,147656106,15666,1,28.17066574,29.38666725,1406,3281,0.215967074,1
82072,147656112,15666,1,7.306666851,8.522666931,1406,3281,0.216833815,1
82072,147656139,15666,1,24.34666634,25.56266594,1406,3281,0.359677881,1
82072,147656150,15666,1,13.87733364,15.09333324,1406,3281,0.43854636,1
82072,147656158,15666,1,14.13866711,15.35466671,1406,3281,0.216886118,1
82072,147656169,15666,1,31.25333405,32.46933365,1406,3281,0.235219613,1
82072,147656174,15666,1,20.05866623,21.27466583,1406,3281,0.322188765,1
82072,147656176,15666,1,6.682666779,7.898666859,1406,3281,0.415596932,1
82072,147656204,15666,1,0.40533334,1.621333361,1406,3281,0.297099799,1
82072,147656240,15666,1,8.506667137,9.72266674,1406,3281,0.315834135,1
82072,147656247,15666,1,52.29866791,53.51466751,1406,3281,0.281058788,1
82072,147656271,15666,1,54.94933319,56.16533279,1406,3281,0.208696291,1
82072,147656277,15666,1,2.303999901,3.519999981,1406,3281,0.217646345,1
82072,147656278,15666,1,38.30400085,39.52000046,1406,3281,0.202418968,1
82072,147656283,15666,1,29.88800049,31.10400009,1406,3281,0.267766088,1
82072,147656289,15666,1,15.86133289,17.07733345,1406,3281,0.366778344,1
82072,147656290,15666,1,15.97866631,17.19466591,1406,3281,0.253775507,1
82072,147656294,15666,1,21.6906662,22.9066658,1406,3281,0.240572825,1
82072,147656302,15666,1,42.50133514,43.71733475,1406,3281,0.307352722,1
82072,147656309,15666,1,50.72000122,51.93600082,1406,3281,0.210145727,1
82072,147656316,15666,1,52.0320015,53.2480011,1406,3281,0.215592772,1
82072,147656324,15666,1,27.66399956,28.87999916,1406,3281,0.224144176,1
82072,147656334,15666,1,53.14133453,54.35733414,1406,3281,0.237806231,1
82072,147656348,15666,1,10.04266644,11.25866699,1406,3281,0.246871606,1
82072,147656349,15666,1,7.258666515,8.474666595,1406,3281,0.348742425,1
82072,147656362,15666,1,41.65333176,42.86933517,1406,3281,0.208749846,1
82072,147656365,15666,1,14.55466652,15.77066708,1406,3281,0.388149828,1
82072,147656372,15666,1,53.12533188,54.34133148,1406,3281,0.266019613,1
82072,147656389,15666,1,57.74933243,58.96533203,1406,3281,0.226916283,1
82072,147656396,15666,1,3.541333437,4.757333279,1406,3281,0.330726832,1
82072,147656397,15666,1,52.12799835,53.34400177,1406,3281,0.267166376,1
82072,147656398,15666,1,16.27733421,17.49333382,1406,3281,0.201438412,1
82072,147656408,15666,1,23.40800095,24.62400055,1406,3281,0.205615208,1
82072,147656410,15666,1,54.26666641,55.48266602,1406,3281,0.302037358,1
82072,147655421,15666,1,49.05066681,50.26666641,1406,3281,0.201008841,1
82072,147655424,15666,1,29.96800041,31.18400002,1406,3281,0.344011068,1
82072,147655425,15666,1,56.12266541,57.33866501,1406,3281,0.296429038,1
82072,147655428,15666,1,56.02133179,57.23733521,1406,3281,0.290833592,1
82072,147655429,15666,1,11.71733379,12.9333334,1406,3281,0.342163742,1
82072,147655430,15666,1,12.40533352,13.62133312,1406,3281,0.350118458,1
82072,147655433,15666,1,39.61600113,40.83200073,1406,3281,0.297936916,1
82072,147655437,15666,1,29.23200035,30.44799995,1406,3281,0.221381783,1
82072,147655444,15666,1,9.701333046,10.9173336,1406,3281,0.368957102,1
82072,147655453,15666,1,13.64799976,14.86400032,1406,3281,0.295348376,1
82072,147655455,15666,1,33.57333374,34.78933334,1406,3281,0.272177041,1
82072,147655464,15666,1,12.13333321,13.34933376,1406,3281,0.207848206,1
82072,147655467,15666,1,50.11733246,51.33333206,1406,3281,0.251493365,1
82072,147655473,15666,1,34.37866592,35.59466553,1406,3281,0.201397628,1
82072,147655488,15666,1,46.11733246,47.33333206,1406,3281,0.201572135,1
82072,147655492,15666,1,56.05333328,57.26933289,1406,3281,0.346140921,1
82072,147655494,15666,1,35.58399963,36.79999924,1406,3281,0.297712177,1
82072,147655601,15666,1,47.97866821,49.19466782,1406,3281,0.217596635,1
82072,147655603,15666,1,47.26399994,48.47999954,1406,3281,0.246870816,1
82072,147655604,15666,1,2.165333271,3.381333351,1406,3281,0.250855535,1
82072,147655606,15666,1,57.32799911,58.54399872,1406,3281,0.238429174,1
82072,147655613,15666,1,28.58133316,29.79733276,1406,3281,0.247099817,1
82072,147655614,15666,1,45.7120018,46.9280014,1406,3281,0.267767876,1
82072,147655617,15666,1,37.68000031,38.89599991,1406,3281,0.3854298,1
82072,147655619,15666,1,30.25600052,31.47200012,1406,3281,0.297018021,1
82072,147655627,15666,1,6.271999836,7.487999916,1406,3281,0.352269709,1
82072,147655628,15666,1,31.15733337,32.37333298,1406,3281,0.241254985,1
